filename,syllable,tone
jyutping-wong/lem4.wav,lem,4
jyutping-wong/lem5.wav,lem,5
jyutping-wong/lem6.wav,lem,6
jyutping-wong/lem7.wav,lem,7
jyutping-wong/leng1.wav,leng,1
jyutping-wong/leng2.wav,leng,2
jyutping-wong/leng3.wav,leng,3
jyutping-wong/leng4.wav,leng,4
jyutping-wong/leng5.wav,leng,5
jyutping-wong/leng6.wav,leng,6
jyutping-wong/leng7.wav,leng,7
jyutping-wong/leoi1.wav,leoi,1
jyutping-wong/leoi2.wav,leoi,2
jyutping-wong/leoi3.wav,leoi,3
jyutping-wong/leoi4.wav,leoi,4
jyutping-wong/leoi5.wav,leoi,5
jyutping-wong/leoi6.wav,leoi,6
jyutping-wong/leoi7.wav,leoi,7
jyutping-wong/leon1.wav,leon,1
jyutping-wong/leon2.wav,leon,2
jyutping-wong/leon3.wav,leon,3
jyutping-wong/leon4.wav,leon,4
jyutping-wong/leon5.wav,leon,5
jyutping-wong/leon6.wav,leon,6
jyutping-wong/leon7.wav,leon,7
jyutping-wong/leot1.wav,leot,1
jyutping-wong/leot2.wav,leot,2
jyutping-wong/leot3.wav,leot,3
jyutping-wong/leot4.wav,leot,4
jyutping-wong/leot5.wav,leot,5
jyutping-wong/leot6.wav,leot,6
jyutping-wong/leot7.wav,leot,7
jyutping-wong/li1.wav,li,1
jyutping-wong/li2.wav,li,2
jyutping-wong/li3.wav,li,3
jyutping-wong/li4.wav,li,4
jyutping-wong/li5.wav,li,5
jyutping-wong/li6.wav,li,6
jyutping-wong/li7.wav,li,7
jyutping-wong/lik1.wav,lik,1
jyutping-wong/lik2.wav,lik,2
jyutping-wong/lik3.wav,lik,3
jyutping-wong/lik4.wav,lik,4
jyutping-wong/lik5.wav,lik,5
jyutping-wong/lik6.wav,lik,6
jyutping-wong/lik7.wav,lik,7
jyutping-wong/lim1.wav,lim,1
jyutping-wong/lim2.wav,lim,2
jyutping-wong/lim3.wav,lim,3
jyutping-wong/lim4.wav,lim,4
jyutping-wong/lim5.wav,lim,5
jyutping-wong/lim6.wav,lim,6
jyutping-wong/lim7.wav,lim,7
jyutping-wong/lin1.wav,lin,1
jyutping-wong/lin2.wav,lin,2
jyutping-wong/lin3.wav,lin,3
jyutping-wong/lin4.wav,lin,4
jyutping-wong/lin5.wav,lin,5
jyutping-wong/lin6.wav,lin,6
jyutping-wong/lin7.wav,lin,7
jyutping-wong/ling1.wav,ling,1
jyutping-wong/ling2.wav,ling,2
jyutping-wong/ling3.wav,ling,3
jyutping-wong/ling4.wav,ling,4
jyutping-wong/ling5.wav,ling,5
jyutping-wong/ling6.wav,ling,6
jyutping-wong/ling7.wav,ling,7
jyutping-wong/lip1.wav,lip,1
jyutping-wong/lip2.wav,lip,2
jyutping-wong/lip3.wav,lip,3
jyutping-wong/lip4.wav,lip,4
jyutping-wong/lip5.wav,lip,5
jyutping-wong/lip6.wav,lip,6
jyutping-wong/lip7.wav,lip,7
jyutping-wong/lit1.wav,lit,1
jyutping-wong/lit2.wav,lit,2
jyutping-wong/lit3.wav,lit,3
jyutping-wong/lit4.wav,lit,4
jyutping-wong/lit5.wav,lit,5
jyutping-wong/lit6.wav,lit,6
jyutping-wong/lit7.wav,lit,7
jyutping-wong/liu1.wav,liu,1
jyutping-wong/liu2.wav,liu,2
jyutping-wong/liu3.wav,liu,3
jyutping-wong/liu4.wav,liu,4
jyutping-wong/liu5.wav,liu,5
jyutping-wong/liu6.wav,liu,6
jyutping-wong/liu7.wav,liu,7
jyutping-wong/lo1.wav,lo,1
jyutping-wong/lo2.wav,lo,2
jyutping-wong/lo3.wav,lo,3
jyutping-wong/lo4.wav,lo,4
jyutping-wong/lo5.wav,lo,5
jyutping-wong/lo6.wav,lo,6
jyutping-wong/lo7.wav,lo,7
jyutping-wong/loe1.wav,loe,1
jyutping-wong/loe2.wav,loe,2
jyutping-wong/loe3.wav,loe,3
jyutping-wong/loe4.wav,loe,4
jyutping-wong/loe5.wav,loe,5
jyutping-wong/loe6.wav,loe,6
jyutping-wong/loe7.wav,loe,7
jyutping-wong/loei1.wav,loei,1
jyutping-wong/loei2.wav,loei,2
jyutping-wong/loei3.wav,loei,3
jyutping-wong/loei4.wav,loei,4
jyutping-wong/loei5.wav,loei,5
jyutping-wong/loei6.wav,loei,6
jyutping-wong/loei7.wav,loei,7
jyutping-wong/loek1.wav,loek,1
jyutping-wong/loek2.wav,loek,2
jyutping-wong/loek3.wav,loek,3
jyutping-wong/loek4.wav,loek,4
jyutping-wong/loek5.wav,loek,5
jyutping-wong/loek6.wav,loek,6
jyutping-wong/loek7.wav,loek,7
jyutping-wong/loeng1.wav,loeng,1
jyutping-wong/loeng2.wav,loeng,2
jyutping-wong/loeng3.wav,loeng,3
jyutping-wong/loeng4.wav,loeng,4
jyutping-wong/loeng5.wav,loeng,5
jyutping-wong/loeng6.wav,loeng,6
jyutping-wong/loeng7.wav,loeng,7
jyutping-wong/loet1.wav,loet,1
jyutping-wong/loet2.wav,loet,2
jyutping-wong/loet3.wav,loet,3
jyutping-wong/loet4.wav,loet,4
jyutping-wong/loet5.wav,loet,5
jyutping-wong/loet6.wav,loet,6
jyutping-wong/loet7.wav,loet,7
jyutping-wong/loi1.wav,loi,1
jyutping-wong/loi2.wav,loi,2
jyutping-wong/loi3.wav,loi,3
jyutping-wong/loi4.wav,loi,4
jyutping-wong/loi5.wav,loi,5
jyutping-wong/loi6.wav,loi,6
jyutping-wong/loi7.wav,loi,7
jyutping-wong/lok1.wav,lok,1
jyutping-wong/lok2.wav,lok,2
jyutping-wong/lok3.wav,lok,3
jyutping-wong/lok4.wav,lok,4
jyutping-wong/lok5.wav,lok,5
jyutping-wong/lok6.wav,lok,6
jyutping-wong/lok7.wav,lok,7
jyutping-wong/long1.wav,long,1
jyutping-wong/long2.wav,long,2
jyutping-wong/long3.wav,long,3
jyutping-wong/long4.wav,long,4
jyutping-wong/long5.wav,long,5
jyutping-wong/long6.wav,long,6
jyutping-wong/long7.wav,long,7
jyutping-wong/lou1.wav,lou,1
jyutping-wong/lou2.wav,lou,2
jyutping-wong/lou3.wav,lou,3
jyutping-wong/lou4.wav,lou,4
jyutping-wong/lou5.wav,lou,5
jyutping-wong/lou6.wav,lou,6
jyutping-wong/lou7.wav,lou,7
jyutping-wong/luk1.wav,luk,1
jyutping-wong/luk2.wav,luk,2
jyutping-wong/luk3.wav,luk,3
jyutping-wong/luk4.wav,luk,4
jyutping-wong/luk5.wav,luk,5
jyutping-wong/luk6.wav,luk,6
jyutping-wong/luk7.wav,luk,7
jyutping-wong/lun1.wav,lun,1
jyutping-wong/lun2.wav,lun,2
jyutping-wong/lun3.wav,lun,3
jyutping-wong/lun4.wav,lun,4
jyutping-wong/lun5.wav,lun,5
jyutping-wong/lun6.wav,lun,6
jyutping-wong/lun7.wav,lun,7
jyutping-wong/lung1.wav,lung,1
jyutping-wong/lung2.wav,lung,2
jyutping-wong/lung3.wav,lung,3
jyutping-wong/lung4.wav,lung,4
jyutping-wong/lung5.wav,lung,5
jyutping-wong/lung6.wav,lung,6
jyutping-wong/lung7.wav,lung,7
jyutping-wong/lyun1.wav,lyun,1
jyutping-wong/lyun2.wav,lyun,2
jyutping-wong/lyun3.wav,lyun,3
jyutping-wong/lyun4.wav,lyun,4
jyutping-wong/lyun5.wav,lyun,5
jyutping-wong/lyun6.wav,lyun,6
jyutping-wong/lyun7.wav,lyun,7
jyutping-wong/lyut1.wav,lyut,1
jyutping-wong/lyut2.wav,lyut,2
jyutping-wong/lyut3.wav,lyut,3
jyutping-wong/lyut4.wav,lyut,4
jyutping-wong/lyut5.wav,lyut,5
jyutping-wong/lyut6.wav,lyut,6
jyutping-wong/lyut7.wav,lyut,7
jyutping-wong/m1.wav,m,1
jyutping-wong/m2.wav,m,2
jyutping-wong/m3.wav,m,3
jyutping-wong/m4.wav,m,4
jyutping-wong/m5.wav,m,5
jyutping-wong/m6.wav,m,6
jyutping-wong/m7.wav,m,7
jyutping-wong/maa1.wav,maa,1
jyutping-wong/maa2.wav,maa,2
jyutping-wong/maa3.wav,maa,3
jyutping-wong/maa4.wav,maa,4
jyutping-wong/maa5.wav,maa,5
jyutping-wong/maa6.wav,maa,6
jyutping-wong/maa7.wav,maa,7
jyutping-wong/maai1.wav,maai,1
jyutping-wong/maai2.wav,maai,2
jyutping-wong/maai3.wav,maai,3
jyutping-wong/maai4.wav,maai,4
jyutping-wong/maai5.wav,maai,5
jyutping-wong/maai6.wav,maai,6
jyutping-wong/maai7.wav,maai,7
jyutping-wong/maak1.wav,maak,1
jyutping-wong/maak2.wav,maak,2
jyutping-wong/maak3.wav,maak,3
jyutping-wong/maak4.wav,maak,4
jyutping-wong/maak5.wav,maak,5
jyutping-wong/maak6.wav,maak,6
jyutping-wong/maak7.wav,maak,7
jyutping-wong/maan1.wav,maan,1
jyutping-wong/maan2.wav,maan,2
jyutping-wong/maan3.wav,maan,3
jyutping-wong/maan4.wav,maan,4
jyutping-wong/maan5.wav,maan,5
jyutping-wong/maan6.wav,maan,6
jyutping-wong/maan7.wav,maan,7
jyutping-wong/maang1.wav,maang,1
jyutping-wong/maang2.wav,maang,2
jyutping-wong/maang3.wav,maang,3
jyutping-wong/maang4.wav,maang,4
jyutping-wong/maang5.wav,maang,5
jyutping-wong/maang6.wav,maang,6
jyutping-wong/maang7.wav,maang,7
jyutping-wong/maat1.wav,maat,1
jyutping-wong/maat2.wav,maat,2
jyutping-wong/maat3.wav,maat,3
jyutping-wong/maat4.wav,maat,4
jyutping-wong/maat5.wav,maat,5
jyutping-wong/maat6.wav,maat,6
jyutping-wong/maat7.wav,maat,7
jyutping-wong/maau1.wav,maau,1
jyutping-wong/maau2.wav,maau,2
jyutping-wong/maau3.wav,maau,3
jyutping-wong/maau4.wav,maau,4
jyutping-wong/maau5.wav,maau,5
jyutping-wong/maau6.wav,maau,6
jyutping-wong/maau7.wav,maau,7
jyutping-wong/mai1.wav,mai,1
jyutping-wong/mai2.wav,mai,2
jyutping-wong/mai3.wav,mai,3
jyutping-wong/mai4.wav,mai,4
jyutping-wong/mai5.wav,mai,5
jyutping-wong/mai6.wav,mai,6
jyutping-wong/mai7.wav,mai,7
jyutping-wong/mak1.wav,mak,1
jyutping-wong/mak2.wav,mak,2
jyutping-wong/mak3.wav,mak,3
jyutping-wong/mak4.wav,mak,4
jyutping-wong/mak5.wav,mak,5
jyutping-wong/mak6.wav,mak,6
jyutping-wong/mak7.wav,mak,7
jyutping-wong/mam1.wav,mam,1
jyutping-wong/mam2.wav,mam,2
jyutping-wong/mam3.wav,mam,3
jyutping-wong/mam4.wav,mam,4
jyutping-wong/mam5.wav,mam,5
jyutping-wong/mam6.wav,mam,6
jyutping-wong/mam7.wav,mam,7
jyutping-wong/man1.wav,man,1
jyutping-wong/man2.wav,man,2
jyutping-wong/man3.wav,man,3
jyutping-wong/man4.wav,man,4
jyutping-wong/man5.wav,man,5
jyutping-wong/man6.wav,man,6
jyutping-wong/man7.wav,man,7
jyutping-wong/mang1.wav,mang,1
jyutping-wong/mang2.wav,mang,2
jyutping-wong/mang3.wav,mang,3
jyutping-wong/mang4.wav,mang,4
jyutping-wong/mang5.wav,mang,5
jyutping-wong/mang6.wav,mang,6
jyutping-wong/mang7.wav,mang,7
jyutping-wong/mat1.wav,mat,1
jyutping-wong/mat2.wav,mat,2
jyutping-wong/mat3.wav,mat,3
jyutping-wong/mat4.wav,mat,4
jyutping-wong/mat5.wav,mat,5
jyutping-wong/mat6.wav,mat,6
jyutping-wong/mat7.wav,mat,7
jyutping-wong/mau1.wav,mau,1
jyutping-wong/mau2.wav,mau,2
jyutping-wong/mau3.wav,mau,3
jyutping-wong/mau4.wav,mau,4
jyutping-wong/mau5.wav,mau,5
jyutping-wong/mau6.wav,mau,6
jyutping-wong/mau7.wav,mau,7
jyutping-wong/me1.wav,me,1
jyutping-wong/me2.wav,me,2
jyutping-wong/me3.wav,me,3
jyutping-wong/me4.wav,me,4
jyutping-wong/me5.wav,me,5
jyutping-wong/me6.wav,me,6
jyutping-wong/me7.wav,me,7
jyutping-wong/mei1.wav,mei,1
jyutping-wong/mei2.wav,mei,2
jyutping-wong/mei3.wav,mei,3
jyutping-wong/mei4.wav,mei,4
jyutping-wong/mei5.wav,mei,5
jyutping-wong/mei6.wav,mei,6
jyutping-wong/mei7.wav,mei,7
jyutping-wong/meng1.wav,meng,1
jyutping-wong/meng2.wav,meng,2
jyutping-wong/meng3.wav,meng,3
jyutping-wong/meng4.wav,meng,4
jyutping-wong/meng5.wav,meng,5
jyutping-wong/meng6.wav,meng,6
jyutping-wong/meng7.wav,meng,7
jyutping-wong/mi1.wav,mi,1
jyutping-wong/mi2.wav,mi,2
jyutping-wong/mi3.wav,mi,3
jyutping-wong/mi4.wav,mi,4
jyutping-wong/mi5.wav,mi,5
jyutping-wong/mi6.wav,mi,6
jyutping-wong/mi7.wav,mi,7
jyutping-wong/mik1.wav,mik,1
jyutping-wong/mik2.wav,mik,2
jyutping-wong/mik3.wav,mik,3
jyutping-wong/mik4.wav,mik,4
jyutping-wong/mik5.wav,mik,5
jyutping-wong/mik6.wav,mik,6
jyutping-wong/mik7.wav,mik,7
jyutping-wong/min1.wav,min,1
jyutping-wong/min2.wav,min,2
jyutping-wong/min3.wav,min,3
jyutping-wong/min4.wav,min,4
jyutping-wong/min5.wav,min,5
jyutping-wong/min6.wav,min,6
jyutping-wong/min7.wav,min,7
jyutping-wong/ming1.wav,ming,1
jyutping-wong/ming2.wav,ming,2
jyutping-wong/ming3.wav,ming,3
jyutping-wong/ming4.wav,ming,4
jyutping-wong/ming5.wav,ming,5
jyutping-wong/ming6.wav,ming,6
jyutping-wong/ming7.wav,ming,7
jyutping-wong/mit1.wav,mit,1
jyutping-wong/mit2.wav,mit,2
jyutping-wong/mit3.wav,mit,3
jyutping-wong/mit4.wav,mit,4
jyutping-wong/mit5.wav,mit,5
jyutping-wong/mit6.wav,mit,6
jyutping-wong/mit7.wav,mit,7
jyutping-wong/miu1.wav,miu,1
jyutping-wong/miu2.wav,miu,2
jyutping-wong/miu3.wav,miu,3
jyutping-wong/miu4.wav,miu,4
jyutping-wong/miu5.wav,miu,5
jyutping-wong/miu6.wav,miu,6
jyutping-wong/miu7.wav,miu,7
jyutping-wong/mo1.wav,mo,1
jyutping-wong/mo2.wav,mo,2
jyutping-wong/mo3.wav,mo,3
jyutping-wong/mo4.wav,mo,4
jyutping-wong/mo5.wav,mo,5
jyutping-wong/mo6.wav,mo,6
jyutping-wong/mo7.wav,mo,7
jyutping-wong/moi1.wav,moi,1
jyutping-wong/moi2.wav,moi,2
jyutping-wong/moi3.wav,moi,3
jyutping-wong/moi4.wav,moi,4
jyutping-wong/moi5.wav,moi,5
jyutping-wong/moi6.wav,moi,6
jyutping-wong/moi7.wav,moi,7
jyutping-wong/mok1.wav,mok,1
jyutping-wong/mok2.wav,mok,2
jyutping-wong/mok3.wav,mok,3
jyutping-wong/mok4.wav,mok,4
jyutping-wong/mok5.wav,mok,5
jyutping-wong/mok6.wav,mok,6
jyutping-wong/mok7.wav,mok,7
jyutping-wong/mong1.wav,mong,1
jyutping-wong/mong2.wav,mong,2
jyutping-wong/mong3.wav,mong,3
jyutping-wong/mong4.wav,mong,4
jyutping-wong/mong5.wav,mong,5
jyutping-wong/mong6.wav,mong,6
jyutping-wong/mong7.wav,mong,7
jyutping-wong/mou1.wav,mou,1
jyutping-wong/mou2.wav,mou,2
jyutping-wong/mou3.wav,mou,3
jyutping-wong/mou4.wav,mou,4
jyutping-wong/mou5.wav,mou,5
jyutping-wong/mou6.wav,mou,6
jyutping-wong/mou7.wav,mou,7
jyutping-wong/mui1.wav,mui,1
jyutping-wong/mui2.wav,mui,2
jyutping-wong/mui3.wav,mui,3
jyutping-wong/mui4.wav,mui,4
jyutping-wong/mui5.wav,mui,5
jyutping-wong/mui6.wav,mui,6
jyutping-wong/mui7.wav,mui,7
jyutping-wong/muk1.wav,muk,1
jyutping-wong/muk2.wav,muk,2
jyutping-wong/muk3.wav,muk,3
jyutping-wong/muk4.wav,muk,4
jyutping-wong/muk5.wav,muk,5
jyutping-wong/muk6.wav,muk,6
jyutping-wong/muk7.wav,muk,7
jyutping-wong/mun1.wav,mun,1
jyutping-wong/mun2.wav,mun,2
jyutping-wong/mun3.wav,mun,3
jyutping-wong/mun4.wav,mun,4
jyutping-wong/mun5.wav,mun,5
jyutping-wong/mun6.wav,mun,6
jyutping-wong/mun7.wav,mun,7
jyutping-wong/mung1.wav,mung,1
jyutping-wong/mung2.wav,mung,2
jyutping-wong/mung3.wav,mung,3
jyutping-wong/mung4.wav,mung,4
jyutping-wong/mung5.wav,mung,5
jyutping-wong/mung6.wav,mung,6
jyutping-wong/mung7.wav,mung,7
jyutping-wong/mut1.wav,mut,1
jyutping-wong/mut2.wav,mut,2
jyutping-wong/mut3.wav,mut,3
jyutping-wong/mut4.wav,mut,4
jyutping-wong/mut5.wav,mut,5
jyutping-wong/mut6.wav,mut,6
jyutping-wong/mut7.wav,mut,7
jyutping-wong/naa1.wav,naa,1
jyutping-wong/naa2.wav,naa,2
jyutping-wong/naa3.wav,naa,3
jyutping-wong/naa4.wav,naa,4
jyutping-wong/naa5.wav,naa,5
jyutping-wong/naa6.wav,naa,6
jyutping-wong/naa7.wav,naa,7
jyutping-wong/naai1.wav,naai,1
jyutping-wong/naai2.wav,naai,2
jyutping-wong/naai3.wav,naai,3
jyutping-wong/naai4.wav,naai,4
jyutping-wong/naai5.wav,naai,5
jyutping-wong/naai6.wav,naai,6
jyutping-wong/naai7.wav,naai,7
jyutping-wong/naam1.wav,naam,1
jyutping-wong/naam2.wav,naam,2
jyutping-wong/naam3.wav,naam,3
jyutping-wong/naam4.wav,naam,4
jyutping-wong/naam5.wav,naam,5
jyutping-wong/naam6.wav,naam,6
jyutping-wong/naam7.wav,naam,7
jyutping-wong/naan1.wav,naan,1
jyutping-wong/naan2.wav,naan,2
jyutping-wong/naan3.wav,naan,3
jyutping-wong/naan4.wav,naan,4
jyutping-wong/naan5.wav,naan,5
jyutping-wong/naan6.wav,naan,6
jyutping-wong/naan7.wav,naan,7
jyutping-wong/naang1.wav,naang,1
jyutping-wong/naang2.wav,naang,2
jyutping-wong/naang3.wav,naang,3
jyutping-wong/naang4.wav,naang,4
jyutping-wong/naang5.wav,naang,5
jyutping-wong/naang6.wav,naang,6
jyutping-wong/naang7.wav,naang,7
jyutping-wong/naap1.wav,naap,1
jyutping-wong/naap2.wav,naap,2
jyutping-wong/naap3.wav,naap,3
jyutping-wong/naap4.wav,naap,4
jyutping-wong/naap5.wav,naap,5
jyutping-wong/naap6.wav,naap,6
jyutping-wong/naap7.wav,naap,7
jyutping-wong/naat1.wav,naat,1
jyutping-wong/naat2.wav,naat,2
jyutping-wong/naat3.wav,naat,3
jyutping-wong/naat4.wav,naat,4
jyutping-wong/naat5.wav,naat,5
jyutping-wong/naat6.wav,naat,6
jyutping-wong/naat7.wav,naat,7
jyutping-wong/naau1.wav,naau,1
jyutping-wong/naau2.wav,naau,2
jyutping-wong/naau3.wav,naau,3
jyutping-wong/naau4.wav,naau,4
jyutping-wong/naau5.wav,naau,5
jyutping-wong/naau6.wav,naau,6
jyutping-wong/naau7.wav,naau,7
jyutping-wong/nai1.wav,nai,1
jyutping-wong/nai2.wav,nai,2
jyutping-wong/nai3.wav,nai,3
jyutping-wong/nai4.wav,nai,4
jyutping-wong/nai5.wav,nai,5
jyutping-wong/nai6.wav,nai,6
jyutping-wong/nai7.wav,nai,7
jyutping-wong/nak1.wav,nak,1
jyutping-wong/nak2.wav,nak,2
jyutping-wong/nak3.wav,nak,3
jyutping-wong/nak4.wav,nak,4
jyutping-wong/nak5.wav,nak,5
jyutping-wong/nak6.wav,nak,6
jyutping-wong/nak7.wav,nak,7
jyutping-wong/nam1.wav,nam,1
jyutping-wong/nam2.wav,nam,2
jyutping-wong/nam3.wav,nam,3
jyutping-wong/nam4.wav,nam,4
jyutping-wong/nam5.wav,nam,5
jyutping-wong/nam6.wav,nam,6
jyutping-wong/nam7.wav,nam,7
jyutping-wong/nan1.wav,nan,1
jyutping-wong/nan2.wav,nan,2
jyutping-wong/nan3.wav,nan,3
jyutping-wong/nan4.wav,nan,4
jyutping-wong/nan5.wav,nan,5
jyutping-wong/nan6.wav,nan,6
jyutping-wong/nan7.wav,nan,7
jyutping-wong/nang1.wav,nang,1
jyutping-wong/nang2.wav,nang,2
jyutping-wong/nang3.wav,nang,3
jyutping-wong/nang4.wav,nang,4
jyutping-wong/nang5.wav,nang,5
jyutping-wong/nang6.wav,nang,6
jyutping-wong/nang7.wav,nang,7
jyutping-wong/nap1.wav,nap,1
jyutping-wong/nap2.wav,nap,2
jyutping-wong/nap3.wav,nap,3
jyutping-wong/nap4.wav,nap,4
jyutping-wong/nap5.wav,nap,5
jyutping-wong/nap6.wav,nap,6
jyutping-wong/nap7.wav,nap,7
jyutping-wong/nat1.wav,nat,1
jyutping-wong/nat2.wav,nat,2
jyutping-wong/nat3.wav,nat,3
jyutping-wong/nat4.wav,nat,4
jyutping-wong/nat5.wav,nat,5
jyutping-wong/nat6.wav,nat,6
jyutping-wong/nat7.wav,nat,7
jyutping-wong/nau1.wav,nau,1
jyutping-wong/nau2.wav,nau,2
jyutping-wong/nau3.wav,nau,3
jyutping-wong/nau4.wav,nau,4
jyutping-wong/nau5.wav,nau,5
jyutping-wong/nau6.wav,nau,6
jyutping-wong/nau7.wav,nau,7
jyutping-wong/ne1.wav,ne,1
jyutping-wong/ne2.wav,ne,2
jyutping-wong/ne3.wav,ne,3
jyutping-wong/ne4.wav,ne,4
jyutping-wong/ne5.wav,ne,5
jyutping-wong/ne6.wav,ne,6
jyutping-wong/ne7.wav,ne,7
jyutping-wong/nei1.wav,nei,1
jyutping-wong/nei2.wav,nei,2
jyutping-wong/nei3.wav,nei,3
jyutping-wong/nei4.wav,nei,4
jyutping-wong/nei5.wav,nei,5
jyutping-wong/nei6.wav,nei,6
jyutping-wong/nei7.wav,nei,7
jyutping-wong/neng1.wav,neng,1
jyutping-wong/neng2.wav,neng,2
jyutping-wong/neng3.wav,neng,3
jyutping-wong/neng4.wav,neng,4
jyutping-wong/neng5.wav,neng,5
jyutping-wong/neng6.wav,neng,6
jyutping-wong/neng7.wav,neng,7
jyutping-wong/neoi1.wav,neoi,1
jyutping-wong/neoi2.wav,neoi,2
jyutping-wong/neoi3.wav,neoi,3
jyutping-wong/neoi4.wav,neoi,4
jyutping-wong/neoi5.wav,neoi,5
jyutping-wong/neoi6.wav,neoi,6
jyutping-wong/neoi7.wav,neoi,7
jyutping-wong/neot1.wav,neot,1
jyutping-wong/neot2.wav,neot,2
jyutping-wong/neot3.wav,neot,3
jyutping-wong/neot4.wav,neot,4
jyutping-wong/neot5.wav,neot,5
jyutping-wong/neot6.wav,neot,6
jyutping-wong/neot7.wav,neot,7
jyutping-wong/ng1.wav,ng,1
jyutping-wong/ng2.wav,ng,2
jyutping-wong/ng3.wav,ng,3
jyutping-wong/ng4.wav,ng,4
jyutping-wong/ng5.wav,ng,5
jyutping-wong/ng6.wav,ng,6
jyutping-wong/ng7.wav,ng,7
jyutping-wong/ngaa1.wav,ngaa,1
jyutping-wong/ngaa2.wav,ngaa,2
jyutping-wong/ngaa3.wav,ngaa,3
jyutping-wong/ngaa4.wav,ngaa,4
jyutping-wong/ngaa5.wav,ngaa,5
jyutping-wong/ngaa6.wav,ngaa,6
jyutping-wong/ngaa7.wav,ngaa,7
jyutping-wong/ngaai1.wav,ngaai,1
jyutping-wong/ngaai2.wav,ngaai,2
jyutping-wong/ngaai3.wav,ngaai,3
jyutping-wong/ngaai4.wav,ngaai,4
jyutping-wong/ngaai5.wav,ngaai,5
jyutping-wong/ngaai6.wav,ngaai,6
jyutping-wong/ngaai7.wav,ngaai,7
jyutping-wong/ngaak1.wav,ngaak,1
jyutping-wong/ngaak2.wav,ngaak,2
jyutping-wong/ngaak3.wav,ngaak,3
jyutping-wong/ngaak4.wav,ngaak,4
jyutping-wong/ngaak5.wav,ngaak,5
jyutping-wong/ngaak6.wav,ngaak,6
jyutping-wong/ngaak7.wav,ngaak,7
jyutping-wong/ngaam1.wav,ngaam,1
jyutping-wong/ngaam2.wav,ngaam,2
jyutping-wong/ngaam3.wav,ngaam,3
jyutping-wong/ngaam4.wav,ngaam,4
jyutping-wong/ngaam5.wav,ngaam,5
jyutping-wong/ngaam6.wav,ngaam,6
jyutping-wong/ngaam7.wav,ngaam,7
jyutping-wong/ngaan1.wav,ngaan,1
jyutping-wong/ngaan2.wav,ngaan,2
jyutping-wong/ngaan3.wav,ngaan,3
jyutping-wong/ngaan4.wav,ngaan,4
jyutping-wong/ngaan5.wav,ngaan,5
jyutping-wong/ngaan6.wav,ngaan,6
jyutping-wong/ngaan7.wav,ngaan,7
jyutping-wong/ngaang1.wav,ngaang,1
jyutping-wong/ngaang2.wav,ngaang,2
jyutping-wong/ngaang3.wav,ngaang,3
jyutping-wong/ngaang4.wav,ngaang,4
jyutping-wong/ngaang5.wav,ngaang,5
jyutping-wong/ngaang6.wav,ngaang,6
jyutping-wong/ngaang7.wav,ngaang,7
jyutping-wong/ngaap1.wav,ngaap,1
jyutping-wong/ngaap2.wav,ngaap,2
jyutping-wong/ngaap3.wav,ngaap,3
jyutping-wong/ngaap4.wav,ngaap,4
jyutping-wong/ngaap5.wav,ngaap,5
jyutping-wong/ngaap6.wav,ngaap,6
jyutping-wong/ngaap7.wav,ngaap,7
jyutping-wong/ngaat1.wav,ngaat,1
jyutping-wong/ngaat2.wav,ngaat,2
jyutping-wong/ngaat3.wav,ngaat,3
jyutping-wong/ngaat4.wav,ngaat,4
jyutping-wong/ngaat5.wav,ngaat,5
jyutping-wong/ngaat6.wav,ngaat,6
jyutping-wong/ngaat7.wav,ngaat,7
jyutping-wong/ngaau1.wav,ngaau,1
jyutping-wong/ngaau2.wav,ngaau,2
jyutping-wong/ngaau3.wav,ngaau,3
jyutping-wong/ngaau4.wav,ngaau,4
jyutping-wong/ngaau5.wav,ngaau,5
jyutping-wong/ngaau6.wav,ngaau,6
jyutping-wong/ngaau7.wav,ngaau,7
jyutping-wong/ngai1.wav,ngai,1
jyutping-wong/ngai2.wav,ngai,2
jyutping-wong/ngai3.wav,ngai,3
jyutping-wong/ngai4.wav,ngai,4
jyutping-wong/ngai5.wav,ngai,5
jyutping-wong/ngai6.wav,ngai,6
jyutping-wong/ngai7.wav,ngai,7
jyutping-wong/ngak1.wav,ngak,1
jyutping-wong/ngak2.wav,ngak,2
jyutping-wong/ngak3.wav,ngak,3
jyutping-wong/ngak4.wav,ngak,4
jyutping-wong/ngak5.wav,ngak,5
jyutping-wong/ngak6.wav,ngak,6
jyutping-wong/ngak7.wav,ngak,7
jyutping-wong/ngam1.wav,ngam,1
jyutping-wong/ngam2.wav,ngam,2
jyutping-wong/ngam3.wav,ngam,3
jyutping-wong/ngam4.wav,ngam,4
jyutping-wong/ngam5.wav,ngam,5
jyutping-wong/ngam6.wav,ngam,6
jyutping-wong/ngam7.wav,ngam,7
jyutping-wong/ngan1.wav,ngan,1
jyutping-wong/ngan2.wav,ngan,2
jyutping-wong/ngan3.wav,ngan,3
jyutping-wong/ngan4.wav,ngan,4
jyutping-wong/ngan5.wav,ngan,5
jyutping-wong/ngan6.wav,ngan,6
jyutping-wong/ngan7.wav,ngan,7
jyutping-wong/ngang1.wav,ngang,1
jyutping-wong/ngang2.wav,ngang,2
jyutping-wong/ngang3.wav,ngang,3
jyutping-wong/ngang4.wav,ngang,4
jyutping-wong/ngang5.wav,ngang,5
jyutping-wong/ngang6.wav,ngang,6
jyutping-wong/ngang7.wav,ngang,7
jyutping-wong/ngap1.wav,ngap,1
